label,text
Pos,"Love the Apple pop-up store at #SXSW. So freaking smart. Now, one question. Will AT&amp;T bring trucks for signal again? Please say yes."
Pos,"At SXSW, Apple schools the marketing experts - CNET {link} #sxsw"
Pos,"At SXSW, Apple schools the marketing experts {link}  #SXSW"
Pos,"At SXSW, Apple schools the marketing experts {link} /via @mention #SXSW #Apple"
Pos,"At SXSW, Apple schools the marketing experts {link} #Apple #JobsCo #SXSW"
Pos,"At SXSW, Apple schools the marketing experts: {link} via @mention #sxsw #apple #marketing"
Pos,clever - Apple set to open popup shop in core of #SXSW action {link}
Pos,"RE: temp Apple store--great move, they really need help with brand recognition :) In all seriousness, pretty cool. #SXSW"
Pos,Line for Apple's iPad 2 popup store is already wrapping around the block. #SXSW  {link}
Pos,@mention apple's making a temp store for #SXSW 2011 for u to get an iPad 2 !! {link}
Pos,"Not to fear, #SXSW attendees... you can pick up your iPad 2s from Apple's Austin pop-up shop! {link} via @mention"
Pos,"as the search from sxsw via twitter does not work, check out google's real time search, at least you get some results #sxsw"
Pos,"Share, share and share some more. #Posterous Joins The #SXSW Pile On With Posterous Events For iPhone {link} #socmedia"
Pos,Tried Square?? It's a credit card reader for iPhone and Android. Amazingly simple. #SXSW impressed. {link}
Pos,iPhone charging party in the hallway. UX and IA professionals unite! #sxsw
Pos,"Rachael Harris! That's who I saw. That was driving me nuts. Thank you, Google. #sxsw"
Pos,I go to bars and get free drinks because I have an iPhone. #doesdroid #SXSW
Pos,Such a smart idea RT @mention w00t! @mention wrote about our #hollergram iPad app for #sxsw!  {link}
Pos,Google's Art Project puts famous artworks into 7 billion pixels- allowing you to zoom in &amp; get an entirely different view of art. #SxSW
Pos,Google's art project would be a great virtual field trip for kids! Museums around the world! #edtech #sxsw
Pos,Good CNN article on why #SXSW is important to social web innovators. {link} This is why I'm bringing Griddler iPad app there.
Pos,Android party #sxsw (@mention Lustre Pearl Bar w/ 36 others) {link}
Pos,Apple = case study of great #mktg. At #SXSW they just showed everyone up again with buzz about the &quot;pop-up store&quot;: {link}
Pos,"Got my flask &amp; my iPad . Yes,  I'm sitting on 9th st waiting for AICN screening. #sxsw #prepared # ILoveaSurprise {link}"
Pos,@mention at #cnngrill #sxsw rockin the #iphone couldn't be cooler {link}
Pos,"@mention at #SXSW, 9 out of 10 attendees have MAC or iPad."
Pos,@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; (via @mention
Pos,@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; /via @mention
Pos,@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;�۝
Pos,@mention at #sxsw: Google Will Connect the Digital &amp; Physical Worlds Through Mobile {link} and {link}
Pos,@mention at #SXSW! Be the first to send us a pic of @mention and get a free download of our game! #Android #videogame #smartphone
Pos,I just shat a tear. RT @mention Good news for Austin-bound Apple fanboys: {link} #sxsw #ipad2
Pos,I hear that Apple is opening a pop-up store downtown in the Scarborough building for SXSW and the iPad2. Cool. #SXSW #newapplestoreaustin
Pos,I love that Apple was smart enough to have a popup #SXSW store. Story (+ map!) {link} tip @mention
Pos,80s band at google/ACLU 1986 party rocks  #SXSW  {link}
Pos,"Hoping that it will be easier to get an iPad 2 today, since 50% of the target audience is busy at #sxsw #awesometiming"
Pos,"Oh, is that my excuse:? RT @mention RT @mention at #sxsw: &quot;apple comes up with cool technology ... because they don't go to conferences&quot;"
Pos,Wonder what percentage of #SXSW interactive participants have an iPhone. It's gotta be high
Pos,@mention at Team Android party. @mention @mention just walked in. DL Appolicious app &amp; enter to win free Nexus S! #androidsxsw #sxsw
Pos,Geek out at the #sxsw interactive panels with this iPad Holler Gram app. Use your iPad to display messages to others. {link}
Pos,"The line at the apple store goes around the block. Oh, that's right, iPad 2! Also, #sxsw."
Pos,The band at the Google party is the most entertaining band I have ever seen #sxsw
Pos,The line at the popup Apple Store is phenomenal. #sxsw #apple #ipad2  {link}
Pos,"VentureBeat: RT @mention On its second day in business, the Apple pop-up store appears to be trending. #sxsw #vb (@mention  {link}"
Pos,bout to watch the @mention live at #SXSW Apple Store for iPad 2 w/ @mention and @mention Living vicariously through all those that buy one.
Pos,Another late start at #sxsw #sxswi damn you google and your rocking 80's party
Pos,The Spasmatics are rockin' it at the ACLU / Google party. #sxsw
Pos,"Great location choice, and nice timing for iPad2 launch: #Apple, #HP 'popping' in for #SXSW {link}"
Pos,Congratulation! RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw
Pos,We just launched SPIN's iPad app at #SXSW. Tons of #music #photos #videos and more! Whatcha think? {link}
Pos,"I don't have a television, but still have a two-screen expierence: iPhone and iPad. #psych #SXSW"
Pos,"The ppl have spoken &quot;great #SXSW session w/ Bing, Google and Danny Sullivan. Bring it back next year with a LARGER room!&quot;: #qagb #sxswi"
Pos,"Anyone leaving #sxsw with an iPhone/iPad and time to kill in airports or on flights, download Tiny Wings. You're welcome, and I'm sorry."
Pos,Matthew Davis/Designing for iPad- &quot;the web has been like a strip mall of content...&quot; #sxsw
Pos,iPad giveaway for using @mention at #sxsw {link}
Pos,Win this awesome iPad from QuiBids and custom @mention case if we catch you at #SXSW wearing an openbeta VIP badge!
Pos,@mention awesome. I traded in #sxsw last year for the iPad 1.
Pos,"RT haha, awesomely rad iPad app by @mention {link} #hollergram #sxsw (via @mention"
Pos,"RT haha, awesomely rad iPad app by @mention {link} #hollergram #sxsw (via @mention @mention"
Pos,Piece of awesomeness: Arduino + android = Flaming skulls  {link} @mention @mention #sxsw #smartthings
Pos,"Dude, I may actually buy an iPad 2 tomorrow. Apple will have a temporary store in downtown Austin for #SXSW! {link}"
Pos,Giving away an iPad 2 at this panel. Wish me luck! #sxsw
Pos,Giving away an iPad to sharers who invite the most friends to join AOS this #SXSW @mention The Ginger Man {link}
Pos,"Giving away Apple gift cards in exchange 4 serious style. Find us on 6th or by the conv cntr. U look hot, we'll do the rest. #SXSW fashion"
Pos,"Android may be gaining market share, but you'd never know it at #sxsw. Apparently our industry movers and shakers are Apple loyalists."
Pos,"Have to say, pretty smart timing for #Apple to drop the #ipad2 right on top of #SXSW. it's nearly all that anyones talking about."
Pos,"Marissa Mayer #sxsw Google &quot;making smart phones smarter&quot; &amp; life more efficient: knowing your sched --&gt; suggest flights, maps, weather &amp; more"
Pos,Marissa Mayer from @mention &quot;mobile is a cursor&quot; #SXSW ... Demo of next gen google maps is really impressive btw
Pos,Marissa Mayer of Google speaking at #SXSW mobile phone usage of google maps surpassed online use in the past couple months
Pos,"Marissa Mayer talks the future of Google maps and discusses Hotpot, its answer to location-based ratings and recommendations #SXSW -KEK"
Pos,"Marissa Mayer, VP Consumer Products for Google, doing great job at #SXSW. Audience has tons of respect for what Google is doing w/ location."
Pos,"Marissa Mayer: &quot;Our focus is on location based services.&quot; Demoed Hotpot, Google Maps, vector maps, augmented reality. #sxsw #webvisions"
Pos,Marissa Mayer: #Google wil connect the digital &amp; physical worlds through mobile  {link}  #SXSW
Pos,Marissa Mayer: Check-ins are fun but what do you get from them?  Thats why google is testing loyalty offers.  Watch out foursquare. #sxsw
Pos,Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile: {link} #google #sxsw #mobile #hotpot
Pos,Marissa Mayer: Location and contextual discovery will enable mobile devices to make us more efficient.  e.g. Google Places w/Hotpot #sxsw
Pos,Crowley says no hard feelings towards Google after Dodgeball experience. Says they would be good partner. #SXSW #checkins
Pos,Google web fonts...pretty... #sxsw #tradeshow {link}
Pos,Chrome Web Store: Google calls it the HTML5 Hot Tub #sxsw #steamy #hot #nerds
Pos,Apple grabbed the tablet mindshare at #sxsw but RIM owns one of the most popular events. #foodspotting #mnbuzz  {link}
Pos,@mention be sure to use our FREE App for checking out the bands at #SXSW! {link}
Pos,"Enjoying Berkowitz talk about RFID and NCF...impact on mobile, retail. Would you carry a NFC phone? Google bullish #sxsw ballroom E"
Pos,RT globalbestaward Holler Gram for iPad on iTunes Store: {link} via @mention all you #SXSW-sters great App from #MadebyMany
Pos,"The next big thing? Hmmm. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw"
Pos,@mention blogging from your iPad notes the next step. Hope you are having a great time. #SXSW
Pos,Excited about #sxsw tomorrow! Leaving for Austin at 8am. Will see Google's @mention at 3:30pm. Still working my schedule.
Pos,Talking about iPad's usefulness for developers. We're not nerds at all. #sxsw
Pos,Come celebrate w/ Charity Water tonight! (Google is throwin the party). Jump start your #sxsw week off right! studentsforcleanwater.org/rsvp
Pos,Google Labs' Fusion Tables made Election Day Foursquare visualization possible #SXSW ^PR
Pos,I'm late but finally here at #gsdm #google #SXSW great surprise to b greeted by the lovely Lindsay stillman. Gonna b a good night.
Pos,"Everyone buy @mention an app for his new iPad on this day of his birth. Happy, happy. #SXSW #gsdm"
Pos,"&quot;...by the law of averages, better than Buzz&quot; RT @mention &quot;Google Circles will be ______ &quot;  #sxsw"
Pos,The ironic tee has been usurped by the iPad 2 as the hipster/geek/start-up chic fashion item at this year's #SXSW
Pos,"#SXSW #macallan A formula for a successful day at SXSW - good sessions, my iPad, and a glass of MacAllan single malt. {link}"
Pos,@mention Can not wait for #iPad 2 also. They should sale them down at #SXSW.
Pos,"Music: Location, mobile recording, meet @mention - #ios and #android updates in time for #sxsw. {link}"
Pos,@mention check it. RT @mention #SXSW FREE App Festival Explorer: find the bands you want to see from your music tastes {link}
Pos,@mention check out @mention awesome dj skills on the iPad while u are at #SXSW
Pos,"@mention Check out 2011 South by Southwest Interactive iPhone/iPad Must-have Apps, sites and tools by @mention {link} #SXSW"
Pos,@mention check out our #eventseekr app launching at #sxsw keep updated on parties. Android: {link} iPhone app on its way
Pos,"@mention check out Smyle (for #Android and the web). Has group chat, shared location and media, and whiteboarding. Thanks. #SXSW #app"
Pos,About to check out &quot;mistakes I made building Netflix for iPhone.&quot; this is going to be cool -you should always learn from mistakes. #sxsw
Pos,@mention Check the latest stream at Apple's store at #SXSW {link} . ipad2 here I come. #PLAYSXSW
Pos,@mention Check the latest stream at Apple's store at #SXSW {link} . iPad2 wait for me  #PLAYSXSW
Pos,It's official: We'll be presenting #Filmaster for #iPhone in the contest of world's best mobile apps at #SXSW !!! {link}
Pos,It's official! I'm buying an iPad. #SXSW #elevate
Pos,Pretty excited about the Apple Pop Up Store coming to #SXSW {link}
Pos,Pretty excited for @mention iPad session #uxdes #sxsw
Pos,We are excited to see HLS Dynamic Video Ad Insertion for TV Everywhere working on the #iPad2 later today at the #SXSW PopUp Apple Store
Pos,My first computer as a kid was an Atari 800; my kids first computer will be an iPad.  What will they be able to do that I couldn't? #sxsw
Pos,.crowdbeacon has put together a guide to #sxsw at {link} The latest update to their iPhone app is going to be sick.
Pos,"On its second day in business, the Apple pop-up store appears to be trending. #sxsw #vb (@mention Apple Store, SXSW) [pic]: {link}"
Pos,At #SXSW conf and EVERYONE has a Mac or Ipad (including me). What happened to the PC? Is it becoming obsolete?
Pos,@mention congrats on the first iPad 2 at #sxsw
Pos,@mention Congrats on your iPhone app being featured at #SXSW!
Pos,@mention Congratulations on winning the Android award! :) #sxsw
Pos,"@mention congratulations, sent from Seesmic on my Android phone, at #SXSW!"
Pos,"@mention Cool! That means we can watch Ustream in Skyfire browser on iPhone :-)
(Safari doesn't work) 
Have fun!  #sxsw"
Pos,"Could be cool. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw"
Pos,"Eating a coolhaus ice cream sandwich at the Google party. Hmmm, happy. #sxsw"
Pos,I really could use one of those tiny MacBook Airs. Did I read that Apple set up a temporary store at SXSW? Where is it? #SXSW
Pos,@mention crew ripped up Android party - thanks for having us Droid! {link} #sxsw
Pos,new product idea: pants with a built in iphone charging dock built into the pocket! #sxsw
Pos,"#bjdproductions Before It Even Begins, #Apple Wins #SXSW {link} #tech"
Pos,{link} Security guard enjoying the iPad2 at the Apple Store in Austin... #sxsw
Pos,Unimitated - Fingerprint Security Scan - {link} #iTunes #ipad2 #1990style #SXSW
Pos,"Also, iPad 2 ordered. Now I don't have to stand in line, wasting valuable fellowship time. #sxsw"
